word	format	onset	duration
Harry		642.0	0.5
whispered.		642.5	0.5
"""Why"		643.0	0.5
isn't		643.5	0.5
he		644.0	0.5
down		644.5	0.5
in		645.0	0.5
the		645.5	0.5
dungeons		646.0	0.5
with		646.5	0.5
the		647.0	0.5
rest		647.5	0.5
of		648.0	0.5
the		648.5	0.5
"teachers?"""		649.0	0.5
+		649.5	0.5
"""Search"		650.0	0.5
"me."""		650.5	0.5
+		651.0	0.5
Quietly		651.5	0.5
as		652.0	0.5
possible,		652.5	0.5
they		653.0	0.5
crept		653.5	0.5
along		654.0	0.5
the		654.5	0.5
next		655.0	0.5
corridor		655.5	0.5
after		656.0	0.5
Snape's		656.5	0.5
fading		657.0	0.5
footsteps.		657.5	0.5
+		658.0	16
