word	format	onset	duration
better		651.0	0.5
get		651.5	0.5
off		652.0	0.5
to		652.5	0.5
Gryffindor		653.0	0.5
tower.		653.5	0.5
Students		654.0	0.5
are		654.5	0.5
finishing		655.0	0.5
the		655.5	0.5
feast		656.0	0.5
in		656.5	0.5
their		657.0	0.5
"houses."""		657.5	0.5
+		658.0	0.5
Hermione		658.5	0.5
left.		659.0	0.5
+		659.5	0.5
Professor		660.0	0.5
McGonagall		660.5	0.5
turned		661.0	0.5
to		661.5	0.5
Harry		662.0	0.5
and		662.5	0.5
Ron.		663.0	0.5
+		663.5	0.5
"""Well,"		664.0	0.5
I		664.5	0.5
still		665.0	0.5
say		665.5	0.5
you		666.0	0.5
were		666.5	0.5
lucky,		667.0	0.5
but		667.5	0.5
not		668.0	0.5
many		668.5	0.5
first		669.0	0.5
years		669.5	0.5
could		670.0	0.5
have		670.5	0.5
taken		671.0	0.5
on		671.5	0.5
a		672.0	0.5
full-grown		672.5	0.5
mountain		673.0	0.5
troll.		673.5	0.5
You		674.0	0.5
each		674.5	0.5
win		675.0	0.5
Gryffindor		675.5	0.5
five		676.0	0.5
points.		676.5	0.5
Professor		677.0	0.5
Dumbledore		677.5	0.5
will		678.0	0.5
be		678.5	0.5
informed		679.0	0.5
of		679.5	0.5
this.		680.0	0.5
You		680.5	0.5
may		681.0	0.5
"go."""		681.5	0.5
+		682.0	0.5
They		682.5	0.5
hurried		683.0	0.5
out		683.5	0.5
of		684.0	0.5
the		684.5	0.5
chamber		685.0	0.5
and		685.5	0.5
didn't		686.0	0.5
speak		686.5	0.5
at		687.0	0.5
all		687.5	0.5
until		688.0	0.5
they		688.5	0.5
had		689.0	0.5
climbed		689.5	0.5
two		690.0	0.5
floors		690.5	0.5
up.		691.0	0.5
It		691.5	0.5
was		692.0	0.5
a		692.5	0.5
relief		693.0	0.5
to		693.5	0.5
be		694.0	0.5
away		694.5	0.5
from		695.0	0.5
the		695.5	0.5
smell		696.0	0.5
of		696.5	0.5
the		697.0	0.5
troll,		697.5	0.5
quite		698.0	0.5
apart		698.5	0.5
from		699.0	0.5
anything		699.5	0.5
else.		700.0	0.5
+		700.5	0.5
"""We"		701.0	0.5
should		701.5	0.5
have		702.0	0.5
gotten		702.5	0.5
more		703.0	0.5
than		703.5	0.5
ten		704.0	0.5
"points,"""		704.5	0.5
Ron		705.0	0.5
grumbled.		705.5	0.5
+		706.0	0.5
"""Five,"		706.5	0.5
you		707.0	0.5
mean,		707.5	0.5
once		708.0	0.5
she's		708.5	0.5
taken		709.0	0.5
off		709.5	0.5
"Hermione's."""		710.0	0.5
+		710.5	0.5
"""Good"		711.0	0.5
of		711.5	0.5
her		712.0	0.5
to		712.5	0.5
get		713.0	0.5
us		713.5	0.5
out		714.0	0.5
of		714.5	0.5
trouble		715.0	0.5
like		715.5	0.5
"that,"""		716.0	0.5
Ron		716.5	0.5
admitted.		717.0	0.5
"""Mind"		717.5	0.5
you,		718.0	0.5
we		718.5	0.5
did		719.0	0.5
save		719.5	0.5
"her."""		720.0	0.5
+		720.5	0.5
"""She"		721.0	0.5
might		721.5	0.5
not		722.0	0.5
have		722.5	0.5
needed		723.0	0.5
saving		723.5	0.5
if		724.0	0.5
we		724.5	0.5
hadn't		725.0	0.5
locked		725.5	0.5
the		726.0	0.5
thing		726.5	0.5
in		727.0	0.5
with		727.5	0.5
"her,"""		728.0	0.5
Harry		728.5	0.5
reminded		729.0	0.5
him.		729.5	0.5
+		730.0	0.5
They		730.5	0.5
had		731.0	0.5
reached		731.5	0.5
the		732.0	0.5
portrait		732.5	0.5
of		733.0	0.5
the		733.5	0.5
Fat		734.0	0.5
Lady.		734.5	0.5
+		735.0	0.5
"""Pig"		735.5	0.5
"snout,"""		736.0	0.5
they		736.5	0.5
said		737.0	0.5
and		737.5	0.5
entered.		738.0	0.5
+		738.5	0.5
The		739.0	0.5
common		739.5	0.5
room		740.0	0.5
was		740.5	0.5
packed		741.0	0.5
and		741.5	0.5
noisy.		742.0	0.5
Everyone		742.5	0.5
was		743.0	0.5
eating		743.5	0.5
the		744.0	0.5
food		744.5	0.5
that		745.0	0.5
had		745.5	0.5
been		746.0	0.5
sent		746.5	0.5
up.		747.0	0.5
Hermione,		747.5	0.5
however,		748.0	0.5
stood		748.5	0.5
alone		749.0	0.5
by		749.5	0.5
the		750.0	0.5
door,		750.5	0.5
waiting		751.0	0.5
for		751.5	0.5
them.		752.0	0.5
There		752.5	0.5
was		753.0	0.5
a		753.5	0.5
very		754.0	0.5
embarrassed		754.5	0.5
pause.		755.0	0.5
Then,		755.5	0.5
none		756.0	0.5
of		756.5	0.5
them		757.0	0.5
looking		757.5	0.5
at		758.0	0.5
each		758.5	0.5
other,		759.0	0.5
they		759.5	0.5
all		760.0	0.5
said		760.5	0.5
"""Thanks,"""		761.0	0.5
and		761.5	0.5
hurried		762.0	0.5
off		762.5	0.5
to		763.0	0.5
get		763.5	0.5
plates.		764.0	0.5
+		764.5	0.5
But		765.0	0.5
from		765.5	0.5
that		766.0	0.5
moment		766.5	0.5
on,		767.0	0.5
Hermione		767.5	0.5
Granger		768.0	0.5
became		768.5	0.5
their		769.0	0.5
friend.		769.5	0.5
There		770.0	0.5
are		770.5	0.5
some		771.0	0.5
things		771.5	0.5
you		772.0	0.5
can't		772.5	0.5
share		773.0	0.5
without		773.5	0.5
ending		774.0	0.5
up		774.5	0.5
liking		775.0	0.5
each		775.5	0.5
other,		776.0	0.5
and		776.5	0.5
knocking		777.0	0.5
out		777.5	0.5
a		778.0	0.5
twelve-foot		778.5	0.5
mountain		779.0	0.5
troll		779.5	0.5
is		780.0	0.5
one		780.5	0.5
of		781.0	0.5
them.		781.5	0.5
+		782.0	0.5
