word	format	onset	duration
said		634.5	0.5
George		635.0	0.5
in		635.5	0.5
a		636.0	0.5
low		636.5	0.5
voice.		637.0	0.5
"""Wood"		637.5	0.5
told		638.0	0.5
us.		638.5	0.5
We're		639.0	0.5
on		639.5	0.5
the		640.0	0.5
team		640.5	0.5
too		641.0	0.5
—		641.5	0.5
"Beaters."""		642.0	0.5
+		642.5	0.5
"""I"		643.0	0.5
tell		643.5	0.5
you,		644.0	0.5
we're		644.5	0.5
going		645.0	0.5
to		645.5	0.5
win		646.0	0.5
that		646.5	0.5
Quidditch		647.0	0.5
Cup		647.5	0.5
for		648.0	0.5
sure		648.5	0.5
this		649.0	0.5
"year,"""		649.5	0.5
said		650.0	0.5
Fred.		650.5	0.5
"""We"		651.0	0.5
haven't		651.5	0.5
won		652.0	0.5
since		652.5	0.5
Charlie		653.0	0.5
left,		653.5	0.5
but		654.0	0.5
this		654.5	0.5
year's		655.0	0.5
team		655.5	0.5
is		656.0	0.5
going		656.5	0.5
to		657.0	0.5
be		657.5	0.5
brilliant.		658.0	0.5
You		658.5	0.5
must		659.0	0.5
be		659.5	0.5
good,		660.0	0.5
Harry,		660.5	0.5
Wood		661.0	0.5
was		661.5	0.5
almost		662.0	0.5
skipping		662.5	0.5
when		663.0	0.5
he		663.5	0.5
told		664.0	0.5
"us."""		664.5	0.5
+		665.0	0.5
"""Anyway,"		665.5	0.5
we've		666.0	0.5
got		666.5	0.5
to		667.0	0.5
go,		667.5	0.5
Lee		668.0	0.5
Jordan		668.5	0.5
reckons		669.0	0.5
he's		669.5	0.5
found		670.0	0.5
a		670.5	0.5
new		671.0	0.5
secret		671.5	0.5
passageway		672.0	0.5
out		672.5	0.5
of		673.0	0.5
the		673.5	0.5
"school."""		674.0	0.5
+		674.5	0.5
"""Bet"		675.0	0.5
it's		675.5	0.5
that		676.0	0.5
one		676.5	0.5
behind		677.0	0.5
the		677.5	0.5
statue		678.0	0.5
of		678.5	0.5
Gregory		679.0	0.5
the		679.5	0.5
Smarmy		680.0	0.5
that		680.5	0.5
we		681.0	0.5
found		681.5	0.5
in		682.0	0.5
our		682.5	0.5
first		683.0	0.5
week.		683.5	0.5
See		684.0	0.5
"you."""		684.5	0.5
+		685	16
