word	format	onset	duration
fat		642.5	0.5
little		643.0	0.5
crybabies,		643.5	0.5
"Parvati."""		644.0	0.5
+		644.5	0.5
"""Look!"""		645.0	0.5
said		645.5	0.5
Malfoy,		646.0	0.5
darting		646.5	0.5
forward		647.0	0.5
and		647.5	0.5
snatching		648.0	0.5
something		648.5	0.5
out		649.0	0.5
of		649.5	0.5
the		650.0	0.5
grass.		650.5	0.5
"""It's"		651.0	0.5
that		651.5	0.5
stupid		652.0	0.5
thing		652.5	0.5
Longbottom's		653.0	0.5
gran		653.5	0.5
sent		654.0	0.5
"him."""		654.5	0.5
+		655.0	0.5
The		655.5	0.5
Remembrall		656.0	0.5
glittered		656.5	0.5
in		657.0	0.5
the		657.5	0.5
sun		658.0	0.5
as		658.5	0.5
he		659.0	0.5
held		659.5	0.5
it		660.0	0.5
up.		660.5	0.5
+		661.0	0.5
