word	format	onset	duration
in		639.0	0.5
a		639.5	0.5
"school?"""		640.0	0.5
said		640.5	0.5
Ron		641.0	0.5
finally.		641.5	0.5
"""If"		642.0	0.5
any		642.5	0.5
dog		643.0	0.5
needs		643.5	0.5
exercise,		644.0	0.5
that		644.5	0.5
one		645.0	0.5
"does."""		645.5	0.5
+		646.0	0.5
Hermione		646.5	0.5
had		647.0	0.5
got		647.5	0.5
both		648.0	0.5
her		648.5	0.5
breath		649.0	0.5
and		649.5	0.5
her		650.0	0.5
bad		650.5	0.5
temper		651.0	0.5
back		651.5	0.5
again.		652.0	0.5
+		652.5	0.5
"""You"		653.0	0.5
don't		653.5	0.5
use		654.0	0.5
your		654.5	0.5
eyes,		655.0	0.5
any		655.5	0.5
of		656.0	0.5
you,		656.5	0.5
do		657.0	0.5
"you?"""		657.5	0.5
she		658.0	0.5
snapped.		658.5	0.5
"""Didn't"		659.0	0.5
you		659.5	0.5
see		660.0	0.5
what		660.5	0.5
it		661.0	0.5
was		661.5	0.5
standing		662.0	0.5
"on?"""		662.5	0.5
+		663.0	0.5
"""The"		663.5	0.5
"floor?"""		664.0	0.5
Harry		664.5	0.5
suggested.		665.0	0.5
"""I"		665.5	0.5
wasn't		666.0	0.5
looking		666.5	0.5
at		667.0	0.5
its		667.5	0.5
feet,		668.0	0.5
I		668.5	0.5
was		669.0	0.5
too		669.5	0.5
busy		670.0	0.5
with		670.5	0.5
its		671.0	0.5
"heads."""		671.5	0.5
+		672.0	0.5
"""No,"		672.5	0.5
not	italic	673.0	0.5
the		673.5	0.5
floor.		674.0	0.5
It		674.5	0.5
was		675.0	0.5
standing		675.5	0.5
on		676.0	0.5
a		676.5	0.5
trapdoor.		677.0	0.5
It's		677.5	0.5
obviously		678.0	0.5
guarding		678.5	0.5
"something."""		679.0	0.5
+		679.5	0.5
She		680.0	0.5
stood		680.5	0.5
up,		681.0	0.5
glaring		681.5	0.5
at		682.0	0.5
them.		682.5	0.5
+		683.0	0.5
"""I"		683.5	0.5
hope		684.0	0.5
you're		684.5	0.5
pleased		685.0	0.5
with		685.5	0.5
yourselves.		686.0	0.5
We		686.5	0.5
could		687.0	0.5
all		687.5	0.5
have		688.0	0.5
been		688.5	0.5
killed		689.0	0.5
--		689.5	0.5
or		690.0	0.5
worse,		690.5	0.5
expelled.		691.0	0.5
Now,		691.5	0.5
if		692.0	0.5
you		692.5	0.5
don't		693.0	0.5
mind,		693.5	0.5
I'm		694.0	0.5
going		694.5	0.5
to		695.0	0.5
"bed."""		695.5	0.5
+		696.0	0.5
Ron		696.5	0.5
stared		697.0	0.5
after		697.5	0.5
her,		698.0	0.5
his		698.5	0.5
mouth		699.0	0.5
open.		699.5	0.5
"""No,"		700.0	0.5
we		700.5	0.5
don't		701.0	0.5
"mind,"""		701.5	0.5
he		702.0	0.5
said.		702.5	0.5
"""You'd"		703.0	0.5
think		703.5	0.5
we		704.0	0.5
dragged		704.5	0.5
her		705.0	0.5
along,		705.5	0.5
wouldn't		706.0	0.5
"you?"""		706.5	0.5
+		707.0	0.5
But		707.5	0.5
Hermione		708.0	0.5
had		708.5	0.5
given		709.0	0.5
Harry		709.5	0.5
something		710.0	0.5
else		710.5	0.5
to		711.0	0.5
think		711.5	0.5
about		712.0	0.5
as		712.5	0.5
he		713.0	0.5
climbed		713.5	0.5
back		714.0	0.5
into		714.5	0.5
bed.		715.0	0.5
The		715.5	0.5
dog		716.0	0.5
was		716.5	0.5
guarding		717.0	0.5
something.		717.5	0.5
.		718.0	0.5
^.		718.5	0.5
^^.		719.0	0.5
What		719.5	0.5
had		720.0	0.5
Hagrid		720.5	0.5
said?		721.0	0.5
Gringotts		721.5	0.5
was		722.0	0.5
the		722.5	0.5
safest		723.0	0.5
place		723.5	0.5
in		724.0	0.5
the		724.5	0.5
world		725.0	0.5
for		725.5	0.5
something		726.0	0.5
you		726.5	0.5
wanted		727.0	0.5
to		727.5	0.5
hide		728.0	0.5
--		728.5	0.5
except		729.0	0.5
perhaps		729.5	0.5
Hogwarts.		730.0	0.5
+		730.5	0.5
It		731.0	0.5
looked		731.5	0.5
as		732.0	0.5
though		732.5	0.5
Harry		733.0	0.5
had		733.5	0.5
found		734.0	0.5
out		734.5	0.5
where		735.0	0.5
the		735.5	0.5
grubby		736.0	0.5
little		736.5	0.5
package		737.0	0.5
from		737.5	0.5
vault		738.0	0.5
seven		738.5	0.5
hundred		739.0	0.5
and		739.5	0.5
thirteen		740.0	0.5
was.		740.5	0.5
+		741.0	0.5
